name,address,City,State,zip,phone,url,types,closed,lat,long,scraped_for_emails,phase1_success,phase2_success,
Cuddle Bugs Boutique Queensbury,"118 Quaker Rd, Queensbury", Queensbury,NY,12804,(518) 761-9066,http://www.cuddlebugsconsignment.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.3315383,-73.6625973,,#N/A,cuddlebugsconsignment.com,
Cheap Kids Clothing,"499 NH-10, Orford", Orford,NH,3777,(603) 353-9212,http://www.cheapkidsnh.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.9050334,-72.1375612,,#N/A,cheapkidsnh.com,
Zutano Company Store,"79 Main St, Montpelier", Montpelier,VT,5602,(802) 223-2229,http://www.zutano.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.25986,-72.575137,,#N/A,zutano.com,
Princess and Frogs Resale Shop,"600 Nimmo Ct, Granbury", Granbury,TX,76048,(817) 736-6200,http://www.facebook.com/Princess-Frogs-Childrens-Resale-1646148208939885/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.4216899,-97.7894466,,#N/A,facebook.comPrincess-Frogs-Childrens-Resale-1646148208939885,
lululemon athletica | Toledo Showroom,"206 Louisiana Ave, Perrysburg", Perrysburg,OH,43551,(419) 874-3494,http://www.lululemon.com/toledo/toledo,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.5589209,-83.6294262,,#N/A,lululemon.comtoledotoledo,
Double Header,"1001 Broadway, Woodmere", Woodmere,NY,11598,(718) 438-4625,http://www.doubleheaderusa.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.6305392,-73.70782,,#N/A,doubleheaderusa.com,
S&D Kids,"1145 Liberty Ave, Brooklyn", Brooklyn,NY,11208,(718) 277-4571,http://www.sndkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.6789809,-73.8670154,,#N/A,sndkids.com,
Uniqlo Smith Haven,"Cotton On, 313 Burr Ln, Lake Grove", Lake Grove,NY,11755,(877) 486-4756,http://www.uniqlo.com/us/stores/store-locations/smith-haven-mall.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.865298,-73.129372,,#N/A,uniqlo.comusstoresstore-locationssmith-haven-mall.html,
The Purple Pinecone,"10 NW 5th St, Grand Rapids", Grand Rapids,MN,55744,(218) 327-8119,http://www.thepurplepinecone.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,47.2361246,-93.5311139,,#N/A,thepurplepinecone.com,
Central Square Mall,"201 NW 4th St, Grand Rapids", Grand Rapids,MN,55744,(218) 326-4765,http://www.centralsquaremall.com/,"[""shopping_mall"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,47.2361601,-93.5314119,,#N/A,centralsquaremall.com,
La Boutique,"1929 N Westwood Blvd, Poplar Bluff", Poplar Bluff,MO,63901,(573) 785-1141,http://www.bestboutiqueever.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.775424,-90.4219013,,#N/A,bestboutiqueever.com,
Sheena's Bow-tique,"203 N Pruett St, Paragould", Paragould,AR,72450,(870) 573-7341,http://www.sheenasbowtique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.0573959,-90.4859231,,#N/A,sheenasbowtique.com,
Simply Sophia Boutique,"1019 4th Ave #107, Conway", Conway,SC,29526,(843) 488-9003,http://www.facebook.com/simplysophiaboutique,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.8356817,-79.0473888,,#N/A,facebook.comsimplysophiaboutique,
Cutie Patooties,"276 Redfern Village, Saint Simons Island", Saint Simons Island,GA,31522,(912) 434-9372,http://www.cutiepatootiesga.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,31.161836,-81.389548,,#N/A,cutiepatootiesga.com,
Sassyfrass,"2257 HWY 88 W, Halls", Halls,TN,38040,(731) 836-3300,http://www.sassyfrassboutique.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.889783,-89.430565,,#N/A,sassyfrassboutique.net,
Gift Box Boutique,"8440 Hwy 51 S, Brighton", Brighton,TN,38011,(901) 837-6536,http://www.giftboxboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.47263,-89.747788,,#N/A,giftboxboutique.com,
Happy Heart,"12024 Walker St, Arlington", Arlington,TN,38002,(901) 867-3703,http://happyheartshop.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.296358,-89.6617559,,#N/A,happyheartshop.com,
Streetwear Clothing & Baby Too,"241 N Main St, Sheridan", Sheridan,WY,82801,(307) 674-7811,http://www.streetwear-clothing.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.8003734,-106.9556471,,#N/A,streetwear-clothing.com,
Hals Famous Characters,"138 Cheyenne Rd, Banner", Banner,WY,82832,(866) 424-9625,http://www.halsfamouscharacters.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.5363633,-106.8417536,,#N/A,halsfamouscharacters.com,
Dillard's (Citadel Mall),"760 Citadel Dr E, Colorado Springs", Colorado Springs,CO,80909,(719) 550-1159,http://www.dillards.com/stores/citadel-mall/0504,"[""department_store"",""shoe_store"",""jewelry_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.8434969,-104.7604809,,#N/A,dillards.comstorescitadel-mall0504,
Nan's Young Fashions Inc,"112 College St, Oxford", Oxford,NC,27565,(919) 693-6813,http://nansboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.312136,-78.5891735,,#N/A,nansboutique.com,
Cutie Patootie Kids,"3245 Main St #215, Frisco", Frisco,TX,75034,(972) 377-6567,http://www.cutiepatootieresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.1523748,-96.8614067,,#N/A,cutiepatootieresale.com,
Jelly Beans Children's,"36785 Detroit Rd, Avon", Avon,OH,44011,(440) 934-2946,http://www.myjellybeansboutique.com/,"[""store"",""point_of_interest"",""establishment""]",,41.453322,-82.0321875,,#N/A,myjellybeansboutique.com,
Breezin' Up,"1040 Boardwalk, Ocean City", Ocean City,NJ,8226,(609) 398-9400,http://www.breezinup.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.274791,-74.575242,,#N/A,breezinup.com,
seed factory,"1100 Howell Mill Rd NW #150, Atlanta", Atlanta,GA,30318,(404) 355-2043,http://www.seedchildrensstoreatlanta.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,33.784966,-84.41233,,#N/A,seedchildrensstoreatlanta.com,
Nesting,"9504 3rd Ave, Stone Harbor", Stone Harbor,NJ,8247,(609) 368-1848,http://www.nursingpjs.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.054594,-74.760126,,#N/A,nursingpjs.com,
Rattle and Roll Baby Boutique,"352 E 1st St, Dickinson", Dickinson,ND,58601,(701) 483-5885,http://www.facebook.com/rattleandrollbaby/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,46.879374,-102.780026,,#N/A,facebook.comrattleandrollbaby,
Out of Town,"1681 3rd Ave W, Dickinson", Dickinson,ND,58601,(701) 483-9203,http://www.outoftownclothing.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,46.9009019,-102.7919631,,#N/A,outoftownclothing.com,
The Christian Baby Online Boutique,"145 Kenmore Dr, Longmeadow", Longmeadow,MA,1106,(413) 391-3414,http://thechristianbaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.0417741,-72.5581612,,#N/A,thechristianbaby.com,
Tiny,"715 Providence Rd, Charlotte", Charlotte,NC,28207,(704) 900-5667,http://www.tinyclt.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.2003245,-80.8246108,,#N/A,tinyclt.com,
Abigail's Closet Designer Consignment,"5 N Church St, Fairhope", Fairhope,AL,36532,(251) 929-0193,http://www.abigailsclosetfairhope.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.5234945,-87.9050063,,#N/A,abigailsclosetfairhope.com,
Sew Unique,"314 De La Mare Ave, Fairhope", Fairhope,AL,36532,(251) 928-0220,http://www.sewuniquefairhope.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.5220302,-87.9037955,,#N/A,sewuniquefairhope.com,
Mountain Kids Consignment,"11429 Donner Pass Rd # 6, Truckee", Truckee,CA,96161,(530) 550-5295,http://www.mountainkidstruckee.com/,"[""store"",""point_of_interest"",""establishment""]",,39.3255591,-120.2106011,,#N/A,mountainkidstruckee.com,
Tahoe Family Solutions Thrift Store,"797 Southwood Blvd # 13, Incline Village", Incline Village,NV,89451,(775) 833-4414,http://www.tahoefamily.org/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,39.2479511,-119.9623279,,#N/A,tahoefamily.org,
Butterfly Effect,"584 Winchester Ave, Reedsport", Reedsport,OR,97467,(541) 361-6469,http://www.bttrflyfx.com/,"[""shoe_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.7010037,-124.0991625,,#N/A,bttrflyfx.com,
Makaboo,"451 Mirror Ct #105, Henderson", Henderson,NV,89011,(866) 746-1596,http://www.makaboo.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.057949,-115.0268154,,#N/A,makaboo.com,
Lovebug Baby,"9911 S Eastern Ave #140, Las Vegas", Las Vegas,NV,89183,(702) 367-2229,http://www.lovebugbabylv.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.0095769,-115.1181914,,#N/A,lovebugbabylv.com,
Sten's Stride Rite,"East, Old Rte 30, Greensburg", Greensburg,PA,15601,(724) 836-7202,http://www.stensstriderite.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.298373,-79.509441,,#N/A,stensstriderite.com,
Grow with Me Boutique,"19527 U.S. 2, Monroe", Monroe,WA,98272,(360) 794-5801,http://growwithmeboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,47.8600228,-121.9681321,,#N/A,growwithmeboutique.com,
Shopko Hometown Valley City,"727 15th Ave SW, Valley City", Valley City,ND,58072,(701) 845-2671,http://www.shopko.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=736&cm_mmc=google-local-_-local-_-localmaps-_-736,"[""home_goods_store"",""pharmacy"",""grocery_or_supermarket"",""health"",""food"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,46.9162159,-98.0226681,,#N/A,shopko.com?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=736&cm_mmc=google-local-_-local-_-localmaps-_-736,
White's Baby & Teen Furniture,"1330 Kenmore Ave, Buffalo", Buffalo,NY,14216,(716) 875-3333,http://www.whitesbabyandteen.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,42.9584637,-78.8670983,,#N/A,whitesbabyandteen.com,
The Rocking Horse Children's Resale Boutique,"14033 Midland Rd, Poway", Poway,CA,92064,(858) 486-1411,http://www.therockinghorseboutique.com,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,32.968258,-117.035952,,#N/A,therockinghorseboutique.com,
Almost Perfect,"415 24th St SW, Jamestown", Jamestown,ND,58401,(701) 952-7467,http://www.almostperfectstore.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,46.8833448,-98.7130238,,#N/A,almostperfectstore.com,
The Tattered Rabbit,"305 E Main St, Montrose", Montrose,CO,81401,(970) 249-5950,http://www.thetatteredrabbit.com,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.4790781,-107.8775748,,#N/A,thetatteredrabbit.com,
Bealls Outlet Store,"2201 S Townsend Ave, Montrose", Montrose,CO,81401,(970) 252-1014,http://stores.stage.com/co/montrose/2201-s-townsend-ave-unit-b.html?brand=Bealls&utm_source=local&utm_medium=yext&utm_campaign=general_bealls&utm_term=link,"[""department_store"",""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.4621681,-107.8641962,,#N/A,stores.stage.comcomontrose2201-s-townsend-ave-unit-b.html?brand=Bealls&utm_source=local&utm_medium=yext&utm_campaign=general_bealls&utm_term=link,
Scarpe,"250 E Pacific Ave, Telluride", Telluride,CO,81435,(970) 728-1513,http://www.shopscarpe.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.9357907,-107.8093455,,#N/A,shopscarpe.com,
Mod Mama,"6 Midway Rd, Cranston", Cranston,RI,2920,(401) 273-7800,http://www.modmama.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7638747,-71.4579782,,#N/A,modmama.com,
This Little Piggy,"103 W South St, Aberdeen", Aberdeen,NC,28315,(910) 944-3800,http://www.thislittlepiggyboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.1306413,-79.4281849,,#N/A,thislittlepiggyboutique.com,
Reruns R Fun,"8501 Granville Pkwy, La Vista", La Vista,NE,68128,(402) 680-1199,http://rerunsrfun.org/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.1802954,-96.045702,,#N/A,rerunsrfun.org,
Strawberry Lizard,"602 S Peterson Ave, Douglas", Douglas,GA,31533,(912) 292-1349,http://www.strawberrylizard.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,31.5008412,-82.8500988,,#N/A,strawberrylizard.com,
Grasshopper,"1816 NE Alberta St, Portland", Portland,OR,97211,(503) 335-3131,http://www.grasshopperstore.com/,"[""shoe_store"",""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.5590024,-122.6463678,,#N/A,grasshopperstore.com,
A Woman's Work,5110 Buffalo Speedway #202, Houston,TX,77005,(713) 524-3700,http://www.awomanswork.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.7278198,-95.4290445,,#N/A,awomanswork.com,
Doodles,2504 Rice Blvd, Houston,TX,77005,(713) 528-2900,http://www.doodlesbaby.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,29.7177893,-95.4171278,,#N/A,doodlesbaby.com,
Sugarcup Trading,"110 N Marion St, Oak Park", Oak Park,IL,60301,(708) 524-5336,http://www.sugarcuptrading.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.88775,-87.80213,,#N/A,sugarcuptrading.com,
Baby Bargains,"327 N Tower Ave, Centralia", Centralia,WA,98531,(360) 388-3154,http://babybargainsglobal.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,46.7189975,-122.9534053,,#N/A,babybargainsglobal.com,
Centerville Western Stores,"1500 Lum Rd, Centralia", Centralia,WA,98531,(360) 736-4800,http://www.centervillewesternstores.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,46.7335214,-122.9770823,,#N/A,centervillewesternstores.com,
Plum Delightful,"1450 Jenks Ave, Panama City", Panama City,FL,32401,(850) 769-6979,http://www.plumdelightful.com/,"[""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.1745135,-85.6618858,,#N/A,plumdelightful.com,
Little Red,"1777 E Co Hwy 30A #101, Santa Rosa Beach", Santa Rosa Beach,FL,32459,(850) 231-5520,http://www.shoplittlered.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.322702,-86.143922,,#N/A,shoplittlered.com,
White Elegance-Centerville,"331 W Parrish Ln # 104, Centerville", Centerville,UT,84014,(801) 335-0570,http://whiteelegance.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.9211613,-111.8841463,,#N/A,whiteelegance.com,
"Tots, Teens and in be-Tweens","4 N Navy Blvd, Pensacola", Pensacola,FL,32507,(850) 516-3781,http://www.totsteensandinbetweens.com/,"[""store"",""point_of_interest"",""establishment""]",,30.388323,-87.277867,,#N/A,totsteensandinbetweens.com,
Doll Clothes Superstore,"136 Torry Rd, Tolland", Tolland,CT,6084,(860) 871-9006,http://dollclothessuperstore.com/,"[""store"",""point_of_interest"",""establishment""]",,41.8770815,-72.3634354,,#N/A,dollclothessuperstore.com,
Heartland Embroidery,"2034 Main St, Torrington", Torrington,WY,82240,(307) 532-4446,http://www.heartlandembroidery.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.0647588,-104.1844565,,#N/A,heartlandembroidery.com,
Ideal Fashion & Furnishings,"114 N Main St, Mitchell", Mitchell,SD,57301,(605) 996-9991,http://www.idealfashionandfurnishings.com/,"[""shoe_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.7100598,-98.0251406,,#N/A,idealfashionandfurnishings.com,
The Clothing Company,"800 21st St SW #5, Huron", Huron,SD,57350,(605) 352-7887,http://www.facebook.com/The-Clothing-Company-Huron-SD-999339306779858/info/?tab=overview,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.341633,-98.228249,,#N/A,facebook.comThe-Clothing-Company-Huron-SD-999339306779858info?tab=overview,
Murray's Toggery Shop,"62 Main St, Nantucket", Nantucket,MA,2554,(508) 228-0437,http://www.nantucketreds.com/,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,41.2829533,-70.0996173,,#N/A,nantucketreds.com,
Rebel Rags,"2302 Jackson Ave W, Oxford", Oxford,MS,38655,(662) 234-7247,http://www.rebelrags.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.361888,-89.562659,,#N/A,rebelrags.net,
Little Snuggle Bugs,"3031 W State St, Olean", Olean,NY,14760,(716) 790-1663,http://www.littlesnugglebugs.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.0768811,-78.4648864,,#N/A,littlesnugglebugs.com,
Trend Addictions,"94 N Main St, Wellsville", Wellsville,NY,14895,(585) 296-3790,http://www.trendaddictions.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,42.1214081,-77.9470565,,#N/A,trendaddictions.com,
The Walk In Closet,"650 E Main St, East Aurora", East Aurora,NY,14052,(716) 652-1410,http://thewalkincloset.co/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,42.7679905,-78.6103299,,#N/A,thewalkincloset.co,
Saks Fifth Avenue,"26100 Cedar Rd, Beachwood", Beachwood,OH,44122,(216) 292-5500,http://www.saksfifthavenue.com/?site_refer=yext,"[""department_store"",""shoe_store"",""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.499457,-81.493958,,#N/A,saksfifthavenue.com?site_refer=yext,
