name,address,City,State,zip,phone,url,types,closed,lat,long,count
Real Baby,"4315 Tennyson St, Denver", Denver,CO,80212,(303) 477-2229,http://www.realbabyinc.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.7752293,-105.0441796,1
Adorables Children's Boutique,"Apex, NC", NC,Ap,"x, NC",(336) 510-4658,http://www.adorableschildren.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0,1
Little Sprouts Boutique - Resale Shop,"6208 Tylersville Rd, Mason", Mason,OH,45040,(513) 492-7909,http://www.littlesproutsboutique.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,39.352456,-84.333328,1
Hip Baby Gear,"108 Washington St, Marblehead", Marblehead,MA,01945,(781) 631-5556,http://www.hipbabygear.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.5048173,-70.849782,1
Lolly Wolly Doodle,"474 Old Hargrave Rd, Lexington", Lexington,NC,27295,(855) 366-3531,http://www.lollywollydoodle.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.790039,-80.312394,1
Kidzone,"4623 W Gate City Blvd, Greensboro", Greensboro,NC,27407,(336) 297-9663,http://www.kidzoneconsignment.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.0313335,-79.867913,1
Uniqlo King of Prussia,"160 N Gulph Rd, King of Prussia", King of Prussia,PA,19406,(877) 486-4756,http://www.uniqlo.com/us/stores/store-locations/king-of-prussia.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.089119,-75.385332,1
Monday's Child,"218 N Lee St, Alexandria", Alexandria,VA,22314,(703) 548-3505,http://www.mondayschildclassics.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.8062491,-77.0412012,1
Pink & Brown Boutique,"1129 King St, Alexandria", Alexandria,VA,22314,(703) 684-1050,http://www.pinkandbrownboutique.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.8057582,-77.0531917,1
Posh Tots,"116 Meridian Way, Richmond", Richmond,KY,40475,(859) 353-5257,http://poshtots116.wix.com/poshtots,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.733149,-84.334316,1
Bare Necessities,"1565 N 1st St, Hermiston", Hermiston,OR,97838,(541) 303-1444,https://www.facebook.com/bare.necessities.3,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.852581,-119.2908219,1
Custom Photo Props,"699 Versailles Rd, Silver Creek", Silver Creek,NY,14136,(716) 951-8021,http://customphotoprops.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,42.515087,-79.115156,1
Timeless Treasures,"10 Chestnut St, Bradford", Bradford,PA,16701,(814) 331-4884,http://www.timelesstreasuresgiftshop.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.9556047,-78.6480972,1
Mothertime Marketplace,"5820 South Park Ave, Hamburg", Hamburg,NY,14075,,http://mothertimemarketplace.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7370087,-78.8251822,1
Stephan Enterprises,"3 Pequignot Dr, Pierceton", Pierceton,IN,46562,(574) 594-2131,https://www.stephanbaby.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.206478,-85.704677,1
Wheat,"201 Main St, Annapolis", Annapolis,MD,21401,(410) 990-0061,http://wheatannapolis.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.9779526,-76.4911083,1
Lauren Alexandra,"322 W 63rd St, Kansas City", Kansas City,MO,64113,(816) 822-2539,https://www.facebook.com/pages/Lauren-Alexandra-Bebe-Boutique/256371158086?fref=ts,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.0142576,-94.5922529,1
Sweet Pea Boutique,"49 N Main St, Tooele", Tooele,UT,84074,(435) 843-3566,https://www.facebook.com/pages/Sweet-Pea-Boutique/156002797773373?ref=bookmarks,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,40.5315751,-112.2989535,1
Kidorable,"6801 Howard St, Niles", Niles,IL,60714,(847) 647-0535,http://www.kidorable.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.018583,-87.795418,1
Young World Stores,"3723 Branch Ave, Temple Hills", Temple Hills,MD,20748,(301) 423-0883,http://www.youngworld.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.8391935,-76.9487452,1
Once upon a baby gallery,"17 Wall St, Huntington", Huntington,NY,11743,(516) 221-6593,http://www.lollipopbabys.etsy.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.8718095,-73.4277981,1
Puddles,"2580 Fair Oaks Blvd, Sacramento", Sacramento,CA,95825,(916) 481-5437,http://puddlesshoppe.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.5738223,-121.4025062,1
Urban Outfitters,"109 Main St, Northampton", Northampton,MA,01060,(413) 587-4091,http://www.urbanoutfitters.com/urban/stores/en/northampton,"[""clothing_store"",""shoe_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,42.319351,-72.631006,1
Dragonsnaps,"2438 W Anderson Ln, Austin", Austin,TX,78757,(512) 445-4497,http://www.terratoys.com/category/dragonsnaps/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.3576998,-97.7325579,1
Bright Beginnings,"2925 W Anderson Ln, Austin", Austin,TX,78757,(512) 454-5437,http://www.bestdressedkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.3587206,-97.7391421,1
Little Fashionz LLC,"225 Columbia Mall Dr, Bloomsburg", Bloomsburg,PA,17815,(570) 784-4798,http://littlefashionz.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.017426,-76.486566,1
Grapevine,"10 E Broadway, Alton", Alton,IL,62002,(618) 462-6502,http://www.thegrapevineofalton.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.8902664,-90.1851503,1
Kohl's Bayshore,"5650 N Bayshore Dr, Glendale", Glendale,WI,53217,(414) 961-0909,http://www.kohls.com/stores/wi/glendale-89.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,"[""department_store"",""store"",""point_of_interest"",""establishment""]",,43.1197362,-87.9138154,1
Lobel's School Uniform Company,"1155 Westfield Sunrise Mall, Massapequa", Massapequa,NY,11758,(516) 795-3838,http://lobelsschooluniformco.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.6839428,-73.4340458,1
Auraluz,"4408 Shores Dr, Metairie", Metairie,LA,70006,(504) 888-3313,http://www.shopauraluz.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,30.0171648,-90.1894339,1
Green Kids Resale,"833 E Rollins Rd, Round Lake Beach", Round Lake Beach,IL,60073,(847) 986-6232,http://www.greenkidsresale-il.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.3793341,-88.0607488,1
Kids Rethreaded LLC (Resale Store/Retail),"2201 N Main St, Cleburne", Cleburne,TX,76033,(817) 526-5382,http://www.kidsrethreaded.com/,"[""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.3793699,-97.3937531,1
Little Giggles Kids Resale,"5904 S Cooper St, Arlington", Arlington,TX,76017,(817) 466-0642,http://www.littlegiggleskidsresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.651236,-97.135865,1
For Boys and a girl,"222 N Santa Cruz Ave, Los Gatos", Los Gatos,CA,95030,(408) 354-8555,http://forboysandagirl.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.2265204,-121.9817438,1
Children's Castle Boutique,"436 Mountain St, Doyle", Doyle,TN,38559,(931) 657-2229,http://childrenscastleboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.8541669,-85.518528,1
Bell Fashions,"436 Mountain St, Doyle", Doyle,TN,38559,(931) 657-2229,http://bellfashions.org/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.8541669,-85.518528,1
Belles N Beaux Children's Boutique,"105 E Broad St, Livingston", Livingston,TN,38570,(931) 403-3355,http://belles-n-beaux.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.3836918,-85.3224889,1
Earth Creations,"3056 Mountainview Way, Bessemer", Bessemer,AL,35020,(205) 426-2302,http://www.earthcreations.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.3777169,-86.951794,1
The Growing Tree,"2341 John Hawkins Pkwy Suite 129, Hoover", Hoover,AL,35226,(205) 560-0202,http://www.growingtreekidz.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.353094,-86.864082,1
Liili's Pad,"1317 N Main St, Andrews", Andrews,TX,79714,(432) 355-4273,http://lillispad.vpweb.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.3335145,-102.5513551,1
Cielo Vista,"8401 Gateway Blvd W, El Paso", El Paso,TX,79925,(915) 779-7071,http://www.simon.com/mall/cielo-vista,"[""shopping_mall"",""department_store"",""jewelry_store"",""restaurant"",""food"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,31.775338,-106.379349,1
Bumblebee's & Ladybugs,"211 8th Ave, Holdrege", Holdrege,NE,68949,(308) 991-7694,http://bumblebeesandladybugs.com/,"[""store"",""point_of_interest"",""establishment""]",,40.4420759,-99.377924,1
Lester's,"18 Rye Ridge Plaza, Rye Brook", Rye Brook,NY,10573,(914) 908-5688,http://www.lesters.com/stores/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.0025603,-73.68429,1
Lil' Blessings Semi-Annual Children's Consignment Sale,"9155 Highland St, Olive Branch", Olive Branch,MS,38654,,http://www.lilblessingsconsignment.org/,"[""church"",""place_of_worship"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.959777,-89.8269527,1
Lindy Lou's Boutique,"5070 Goodman Rd, Olive Branch", Olive Branch,MS,38654,(662) 874-5547,http://www.lindylousboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.9632975,-89.8998033,1
Peace Love World - Aventura,"18789 Biscayne Blvd, Aventura", Aventura,FL,33180,(305) 792-9332,http://peaceloveworld.com/,"[""department_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.9568216,-80.1428411,1
LikeWear,"142 S Livingston Ave, Livingston", Livingston,NJ,07039,(973) 535-5654,http://www.likewear.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.7913066,-74.3140206,1
Littlebits Children's Resale,"12226 Beach Blvd, Jacksonville", Jacksonville,FL,32246,(904) 645-8874,http://www.littlebitschildrensresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.2865457,-81.4950785,1
Holiday Inc,"4513 Old Shell Rd # 205, Mobile", Mobile,AL,36608,(251) 342-4911,http://shoptheholiday.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.69567,-88.146532,1
Macy's Junior,"3450 Wrightsboro Rd #1500, Augusta", Augusta,GA,30909,(706) 731-5020,http://l.macys.com/augusta-ga,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.4644825,-82.0802977,1
"Once Upon A Child - Slidell, LA","1597 Gause Blvd, Slidell", Slidell,LA,70458,(985) 445-1404,http://onceuponachildslidell.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.2841681,-89.7548438,1
Fashions For Kids,"1868 N Causeway Blvd, Mandeville", Mandeville,LA,70471,(985) 626-4848,http://fashionsforkids.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.392117,-90.091516,1
Good Buddy Notes,"11317 Manchester Rd, St. Louis", St. Louis,MO,63122,(314) 614-5213,http://www.goodbuddynotes.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.599536,-90.42218,1
Heavenly Blooms Flower Shop,"105 N Main St, Ulysses", Ulysses,KS,67880,(620) 424-3405,https://www.facebook.com/heavenlybloomsulysses,"[""florist"",""food"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,37.5809728,-101.358062,1
Sam & Sab,"2076 N Veterans Blvd, Eagle Pass", Eagle Pass,TX,78852,(830) 752-6149,http://www.samandsabbabyboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,28.716548,-100.475909,1
Cute As A Button Bows,"40 Los, Los Guajillos St, Eagle Pass", Eagle Pass,TX,78852,(830) 758-9580,https://m.facebook.com/pages/Cute-As-A-Button-Bows/454642281248283,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,28.633798,-100.432994,1
Kids Emporium,"18724 Statesville Rd, Cornelius", Cornelius,NC,28031,(704) 775-5777,http://www.kidsemporium-nc.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.469488,-80.872409,1
Polka Dot Panda Children's Boutique,"18A Pier Market Pl, Narragansett", Narragansett,RI,02882,(401) 792-4885,http://www.pdpanda.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.4321867,-71.4581899,1
Twice Is Nice,"19 Roosevelt Ave, Mystic", Mystic,CT,06355,(860) 536-4634,http://www.twiceisnicemystic.com/,"[""store"",""point_of_interest"",""establishment""]",,41.3512229,-71.9617769,1
Yanagi Trading LLC,"11422 Harry Hines Blvd, Dallas", Dallas,TX,75229,(214) 613-5197,http://www.ladycharmonline.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.8974449,-96.8898063,1
Carolann's,"35 Main St, Hingham", Hingham,MA,02043,(781) 749-8060,http://www.carolannsonline.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.2415808,-70.8887378,1
Sweet Baby Ava,"110 N Dupont Hwy, New Castle", New Castle,DE,19720,(302) 328-1006,http://www.sweetbabyavadelaware.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.6667174,-75.6004451,1
Palais Royal - Federal Rd.,1048 Federal Rd, Houston,TX,77015,(713) 453-4300,http://stores.stage.com/tx/houston/1048-federal-rd.html?brand=PalaisRoyal&utm_source=local&utm_medium=yext&utm_campaign=general_palaisroyal&utm_term=link,"[""department_store"",""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.772827,-95.215465,1
AnaBanana Kids,"8 W Gartner Rd, Naperville", Naperville,IL,60540,(630) 416-0506,http://www.anabananakids.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7552783,-88.1417507,1
B Three Boutique,"1108 Cuba Rd Ste B, Mayfield", Mayfield,KY,42066,(270) 217-4772,http://www.bthreeboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.7273288,-88.6316484,1
Plaid Rabbit,"209 N 12th St, Murray", Murray,KY,42071,(270) 753-7534,http://www.plaidrabbitmurray.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.6133006,-88.315296,1
Tattle Tales,"304 N 12th St, Murray", Murray,KY,42071,(270) 761-8253,https://www.facebook.com/pages/Tattle-Tales-Boutique/619784961444745?ref=hl,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.6146358,-88.3148726,1
Lilah Rose,"488 Main St, Melrose", Melrose,MA,02176,(781) 662-0600,http://www.lilahrosemelrose.com/,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.4550183,-71.0655996,1
Gap Factory,"6401 W Marana Center Blvd, Ste 536, Tucson, Arizona 85742", Arizona 85742,na,85742,(520) 579-6858,http://www.gap.com/products/tuscon-az-store-4261.jsp?tid=gpss000001,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.3759477,-111.1013167,1
Sparkles,"1316 Celebrity Cir, Myrtle Beach", Myrtle Beach,SC,29577,(843) 445-7827,http://sparkles.attractionsbook.com/,"[""beauty_salon"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.7194687,-78.8807247,1
Once Upon A Child - Surfside,"2727 Beaver Run Blvd, Surfside Beach", Surfside Beach,SC,29575,(843) 781-6388,http://www.onceuponachildsurfsidebeach.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.6467081,-78.9798568,1
Clothing Warehouse,"1981 Portage Rd, Wooster", Wooster,OH,44691,(330) 264-8776,http://www.clothingwarehousewooster.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.8278466,-81.9105091,1
Cupcake's Resale Clothing,"212 W 9th Ave, Winfield", Winfield,KS,67156,(620) 402-6651,http://www.facebook.com/cupcakeswinfield,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.240582,-96.99917,1
lululemon athletica | Southport Avenue,"7381 SW Bridgeport Rd, Portland", Portland,OR,97224,(503) 620-7438,http://info.lululemon.com/stores/us/tigard/tigard,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.3960492,-122.7524111,1
lululemon athletica | The Shops at Nanuet,"1151 Fashion Dr, New York", New York,NY,10954,(845) 624-2975,http://www.lululemon.com/nanuet/shopsatnanuet/,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.0966012,-74.0161596,1
Bigwheels 2 Butterfly's,"3510 N 167th Cir, Omaha", Omaha,NE,68116,(402) 502-5560,http://www.b2bkidsresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.2906087,-96.1765543,1
